# -*-sh-*-
# Atlas inclusive jet cross sections 2010
#
# From "Measurement of inclusive jet and dijet production 
# in pp collisions at sqrt(s)= 7 TeV using the ATLAS detector"
# by the ATLAS Collaboration.
#
# Published: arXiv:1112.6297v2
#

##########################################################
#  General parameters of this dataset
##########################################################

AlposName           "bla" # not used
Description         "ATLAS inclusive jets @ 7TeV, 2010, R04, 37 pb-1 "
Reference           "Phys.Rev. D86 (2012) 014022 [arXiv:1112.6297]"


##########################################################
#  Theory function settings
#
#  fastNLO parameters, specific to this dataset
#  not specified parameters are taken from default as
#  specified in the global steering file
##########################################################
# ----TheoryFunction: fastNLO ---
Filename			theoryfiles/fnl1016_I1082936.tab
Units				1      # 0: absoluteUnits, 1: PublicationUnits
MuRFuncForm			0      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean
MuFFuncForm		        0      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean


##########################################################
#  Data table 
#  
#  Necessary keys are:
#   + ErrorSet           (Specifies the 'set' of error, which may correlated to other data sets)
#   + Data		 (the data table, bin boundaries, and errors)
#   + Errors		 (specify the used errors, and its nature)
#   + TheoryFactors     (multiplicative factors to be applied on theory) 
#   + TheoryErrors	 (additional errors on the theory [as sepcified in 'Data'])
# 
##########################################################


Data {{
     "ymin"      "ymax"  "pt1"   "pt2"  "YBinSize"      "NPCorr"          "stat"         "Sigma"  "JES1_RelSys_1"  "JES1_RelSys_2"  "JES1_RelSys_3"  "JES1_RelSys_4"  "JES1_RelSys_5"  "JES1_RelSys_6"  "JES2_RelSys_7"  "JES2_RelSys_8"  "JES2_RelSys_9"  "JES2_RelSys_10"  "JES2_RelSys_11"  "JES2_RelSys_12"  "JES3_RelSys_13"  "JES3_RelSys_14"  "JES3_RelSys_15"  "JES3_RelSys_16"  "JES3_RelSys_17"  "JES3_RelSys_18"  "JES4_RelSys_19"  "JES4_RelSys_20"  "JES4_RelSys_21"  "JES4_RelSys_22"  "JES4_RelSys_23"  "JES4_RelSys_24"  "JES5_RelSys_25"  "JES5_RelSys_26"  "JES5_RelSys_27"  "JES5_RelSys_28"  "JES5_RelSys_29"  "JES5_RelSys_30"  "JES6_RelSys_31"  "JES7_RelSys_32"  "JES7_RelSys_33"  "JES7_RelSys_34"  "JES7_RelSys_35"  "JES7_RelSys_36"  "JES7_RelSys_37"  "JES8_RelSys_38"  "JES8_RelSys_39"  "JES8_RelSys_40"  "JES8_RelSys_41"  "JES8_RelSys_42"  "JES8_RelSys_43"  "JES9_RelSys_44"  "JES9_RelSys_45"  "JES9_RelSys_46"  "JES9_RelSys_47"  "JES9_RelSys_48"  "JES9_RelSys_49"  "JES10_RelSys_50"  "JES10_RelSys_51"  "JES10_RelSys_52"  "JES10_RelSys_53"  "JES10_RelSys_54"  "JES10_RelSys_55"  "JES11_RelSys_56"  "JES11_RelSys_57"  "JES11_RelSys_58"  "JES11_RelSys_59"  "JES11_RelSys_60"  "JES11_RelSys_61"  "JES12_RelSys_62"  "JES12_RelSys_63"  "JES12_RelSys_64"  "JES12_RelSys_65"  "JES12_RelSys_66"  "JES12_RelSys_67"  "JES13_RelSys_68"  "JES13_RelSys_69"  "JES13_RelSys_70"  "JES13_RelSys_71"  "JES13_RelSys_72"  "JES13_RelSys_73"  "JESPileUp_RelSys_uncorr"  "CleaningEffRelSys_uncorr"  "UnfClosureRelSys_74"  "MatchingRelSys_75"  "JERRelSys_76"  "JERRelSys_77"  "JERRelSys_78"  "JERRelSys_79"  "JERRelSys_80"  "JERRelSys_81"  "YResoRelSys_82"  "RecoEffRelSys_83"  "RecoEffRelSys_84"  "RecoEffRelSys_85"  "RecoEffRelSys_86"  "TriggerEffRelSys_uncorr"  "atlas_lumi2010"  
       2.1         2.8    160      210        1.4       0.985915        0.890082       59.269724         0.000000         0.000000         0.000000         0.002310         0.000000         0.000000         0.000000         0.000000         0.000000          6.031017          0.000000          0.000000          0.000000          0.000000          0.000000          5.119116          0.000000          0.000000          0.000000          0.000000          0.000000          1.543377          0.000000          0.000000          0.000000          0.000000          0.000000          2.337502          0.000000          0.000000          8.247451          0.000000          0.000000          0.000000          3.225809          0.000000          0.000000          0.000000          0.000000          0.000000          1.219374          0.000000          0.000000          0.000000          0.000000          0.000000          7.404982          0.000000          0.000000           0.000000           0.000000           0.000000           3.406183           0.000000           0.000000           0.000000           0.000000           0.000000           0.380952           0.000000           0.000000           0.000000           0.000000           0.000000           0.009500           0.000000           0.000000           0.000000           0.000000           0.000000           8.983674           0.000000           0.000000                   1.007342                    0.042541               0.704184             0.003861        0.000000        0.000000        0.000000        1.595424        0.000000        0.000000          0.016204            0.000000            1.000000            0.000000            0.000000                   1.000000          3.400000  
       2.1         2.8    210      260        1.4       0.988845        1.314898       10.024355         0.000000         0.000000         0.000000         0.000253         0.000000         0.000000         0.000000         0.000000         0.000000          5.948097          0.000000          0.000000          0.000000          0.000000          0.000000          4.943034          0.000000          0.000000          0.000000          0.000000          0.000000          1.245976          0.000000          0.000000          0.000000          0.000000          0.000000          2.690311          0.000000          0.000000          9.461619          0.000000          0.000000          0.000000          2.415506          0.000000          0.000000          0.000000          0.000000          0.000000          0.790299          0.000000          0.000000          0.000000          0.000000          0.000000          8.977344          0.000000          0.000000           0.000000           0.000000           0.000000           4.761530           0.000000           0.000000           0.000000           0.000000           0.000000           0.516335           0.000000           0.000000           0.000000           0.000000           0.000000           0.000580           0.000000           0.000000           0.000000           0.000000           0.000000          10.960917           0.000000           0.000000                   0.837435                    0.047185               0.607333             0.001010        0.000000        0.000000        0.000000        1.894688        0.000000        0.000000          0.015861            0.000000            1.000000            0.000000            0.000000                   1.000000          3.400000  
       2.1         2.8    260      310        1.4       0.991145        2.042876        1.850950         0.000000         0.000000         0.000000         0.000176         0.000000         0.000000         0.000000         0.000000         0.000000          6.221396          0.000000          0.000000          0.000000          0.000000          0.000000          4.738412          0.000000          0.000000          0.000000          0.000000          0.000000          3.584925          0.000000          0.000000          0.000000          0.000000          0.000000          4.838123          0.000000          0.000000         10.248249          0.000000          0.000000          0.000000          3.431877          0.000000          0.000000          0.000000          0.000000          0.000000          1.043714          0.000000          0.000000          0.000000          0.000000          0.000000          9.955087          0.000000          0.000000           0.000000           0.000000           0.000000           6.126929           0.000000           0.000000           0.000000           0.000000           0.000000           0.527981           0.000000           0.000000           0.000000           0.000000           0.000000           0.000159           0.000000           0.000000           0.000000           0.000000           0.000000          12.590736           0.000000           0.000000                   0.765780                    0.270322               0.921797             0.000358        0.000000        0.000000        0.000000        2.799843        0.000000        0.000000          0.114771            0.000000            1.000000            0.000000            0.000000                   1.000000          3.400000  
       2.1         2.8    310      400        1.4       0.993701        3.067411        0.275897         0.000000         0.000000         0.000000         0.000020         0.000000         0.000000         0.000000         0.000000         0.000000          6.454451          0.000000          0.000000          0.000000          0.000000          0.000000          5.103153          0.000000          0.000000          0.000000          0.000000          0.000000          3.261403          0.000000          0.000000          0.000000          0.000000          0.000000          6.111943          0.000000          0.000000         13.629630          0.000000          0.000000          0.000000          3.014518          0.000000          0.000000          0.000000          0.000000          0.000000          0.777203          0.000000          0.000000          0.000000          0.000000          0.000000         12.861145          0.000000          0.000000           0.000000           0.000000           0.000000           8.352307           0.000000           0.000000           0.000000           0.000000           0.000000           0.596274           0.000000           0.000000           0.000000           0.000000           0.000000           0.000031           0.000000           0.000000           0.000000           0.000000           0.000000          17.639444           0.000000           0.000000                   0.951599                    0.192674               0.656693             0.000121        0.000000        0.000000        0.000000        0.802096        0.000000        0.000000          0.065648            0.000000            1.000000            0.000000            0.000000                   1.000000          3.400000  
       2.1         2.8    400      500        1.4       0.996389       11.478433        0.016555         0.000000         0.000000         0.000000         0.000118         0.000000         0.000000         0.000000         0.000000         0.000000          9.284248          0.000000          0.000000          0.000000          0.000000          0.000000          6.071675          0.000000          0.000000          0.000000          0.000000          0.000000          2.661207          0.000000          0.000000          0.000000          0.000000          0.000000          6.097955          0.000000          0.000000         17.047096          0.000000          0.000000          0.000000          3.055409          0.000000          0.000000          0.000000          0.000000          0.000000          1.412910          0.000000          0.000000          0.000000          0.000000          0.000000         15.306964          0.000000          0.000000           0.000000           0.000000           0.000000          10.995118           0.000000           0.000000           0.000000           0.000000           0.000000           1.435474           0.000000           0.000000           0.000000           0.000000           0.000000           0.000030           0.000000           0.000000           0.000000           0.000000           0.000000          25.566324           0.000000           0.000000                   1.096369                    0.222045               1.194582             0.000897        0.000000        0.000000        0.000000        5.624875        0.000000        0.000000          0.191419            0.000000            1.000000            0.000000            0.000000                   1.000000          3.400000  
       2.1         2.8    500      600        1.4       0.998610       91.400786        0.000313         0.000000         0.000000         0.000000         0.017386         0.000000         0.000000         0.000000         0.000000         0.000000          2.417820          0.000000          0.000000          0.000000          0.000000          0.000000          2.640041          0.000000          0.000000          0.000000          0.000000          0.000000          2.745176          0.000000          0.000000          0.000000          0.000000          0.000000          2.607578          0.000000          0.000000         16.201624          0.000000          0.000000          0.000000          2.905129          0.000000          0.000000          0.000000          0.000000          0.000000          0.049606          0.000000          0.000000          0.000000          0.000000          0.000000         16.327724          0.000000          0.000000           0.000000           0.000000           0.000000          10.332346           0.000000           0.000000           0.000000           0.000000           0.000000           0.020461           0.000000           0.000000           0.000000           0.000000           0.000000           0.004733           0.000000           0.000000           0.000000           0.000000           0.000000          25.306939           0.000000           0.000000                   0.090748                    0.252981               1.105018             0.040373        0.000000        0.000000        0.000000        8.047041        0.000000        0.000000          1.490674            0.000000            1.000000            0.000000            0.000000                   1.000000          3.400000  
                                                        
       2.8         3.6     20       30        1.6       0.933262        0.780279  1894452.131198         0.000000         0.000000         0.000000         0.000000        10.507726         0.000000         0.000000         0.000000         0.000000          0.000000          7.785039          0.000000          0.000000          0.000000          0.000000          0.000000         10.376540          0.000000          0.000000          0.000000          0.000000          0.000000         16.883619          0.000000          0.000000          0.000000          0.000000          0.000000          4.083503          0.000000         36.506974          0.000000          0.000000          0.000000          0.000000          1.873714          0.000000          0.000000          0.000000          0.000000          0.000000          4.257845          0.000000          0.000000          0.000000          0.000000          0.000000          4.494079          0.000000           0.000000           0.000000           0.000000           0.000000           0.004233           0.000000           0.000000           0.000000           0.000000           0.000000           0.027345           0.000000           0.000000           0.000000           0.000000           0.000000           2.743366           0.000000           0.000000           0.000000           0.000000           0.000000           0.009266           0.000000                   4.785465                    0.013162               0.204063             0.575795        0.000000        0.000000        0.000000        0.000000       13.969530        0.000000          0.255767            0.000000            0.000000            2.000000            0.000000                   1.000000          3.400000  
       2.8         3.6     30       45        1.6       0.944326        1.666294   267202.989824         0.000000         0.000000         0.000000         0.000000         5.019430         0.000000         0.000000         0.000000         0.000000          0.000000         11.792296          0.000000          0.000000          0.000000          0.000000          0.000000          7.034662          0.000000          0.000000          0.000000          0.000000          0.000000         10.163986          0.000000          0.000000          0.000000          0.000000          0.000000          2.488096          0.000000         40.649684          0.000000          0.000000          0.000000          0.000000          2.749610          0.000000          0.000000          0.000000          0.000000          0.000000          3.618247          0.000000          0.000000          0.000000          0.000000          0.000000          5.062809          0.000000           0.000000           0.000000           0.000000           0.000000           0.047862           0.000000           0.000000           0.000000           0.000000           0.000000           0.062797           0.000000           0.000000           0.000000           0.000000           0.000000           3.638800           0.000000           0.000000           0.000000           0.000000           0.000000           0.146441           0.000000                   3.420503                    0.014269               0.016339             0.911504        0.000000        0.000000        0.000000        0.000000        6.509633        0.000000          0.070676            0.000000            0.000000            1.000000            0.000000                   1.000000          3.400000  
       2.8         3.6     45       60        1.6       0.952631        3.691358    42481.031534         0.000000         0.000000         0.000000         0.000000         2.243471         0.000000         0.000000         0.000000         0.000000          0.000000          9.117468          0.000000          0.000000          0.000000          0.000000          0.000000          7.348777          0.000000          0.000000          0.000000          0.000000          0.000000          7.499001          0.000000          0.000000          0.000000          0.000000          0.000000          2.233171          0.000000         27.620825          0.000000          0.000000          0.000000          0.000000          3.834672          0.000000          0.000000          0.000000          0.000000          0.000000          2.362949          0.000000          0.000000          0.000000          0.000000          0.000000          5.400412          0.000000           0.000000           0.000000           0.000000           0.000000           0.292748           0.000000           0.000000           0.000000           0.000000           0.000000           0.428989           0.000000           0.000000           0.000000           0.000000           0.000000           3.138879           0.000000           0.000000           0.000000           0.000000           0.000000           0.511716           0.000000                   2.153610                    0.015597               0.260580             0.203838        0.000000        0.000000        0.000000        0.000000        2.106751        0.000000          0.089251            0.000000            0.000000            1.000000            0.000000                   1.000000          3.400000  
       2.8         3.6     60       80        1.6       0.959206        1.686178     8572.450431         0.000000         0.000000         0.000000         0.000000         0.741396         0.000000         0.000000         0.000000         0.000000          0.000000          7.409845          0.000000          0.000000          0.000000          0.000000          0.000000          5.575696          0.000000          0.000000          0.000000          0.000000          0.000000          7.876202          0.000000          0.000000          0.000000          0.000000          0.000000          2.535287          0.000000         17.805994          0.000000          0.000000          0.000000          0.000000          3.452146          0.000000          0.000000          0.000000          0.000000          0.000000          1.719701          0.000000          0.000000          0.000000          0.000000          0.000000          5.270872          0.000000           0.000000           0.000000           0.000000           0.000000           0.432030           0.000000           0.000000           0.000000           0.000000           0.000000           0.050505           0.000000           0.000000           0.000000           0.000000           0.000000           0.973674           0.000000           0.000000           0.000000           0.000000           0.000000           2.115716           0.000000                   3.898031                    0.017147               0.330006             0.294216        0.000000        0.000000        0.000000        0.000000        1.695582        0.000000          0.000206            0.000000            0.000000            1.000000            0.000000                   1.000000          3.400000  
       2.8         3.6     80      110        1.6       0.965728        3.407017     1306.501294         0.000000         0.000000         0.000000         0.000000         0.574487         0.000000         0.000000         0.000000         0.000000          0.000000          8.332631          0.000000          0.000000          0.000000          0.000000          0.000000          5.405790          0.000000          0.000000          0.000000          0.000000          0.000000          8.418839          0.000000          0.000000          0.000000          0.000000          0.000000          1.049477          0.000000         13.095535          0.000000          0.000000          0.000000          0.000000          3.850402          0.000000          0.000000          0.000000          0.000000          0.000000          1.532664          0.000000          0.000000          0.000000          0.000000          0.000000          7.365834          0.000000           0.000000           0.000000           0.000000           0.000000           1.742948           0.000000           0.000000           0.000000           0.000000           0.000000           0.361940           0.000000           0.000000           0.000000           0.000000           0.000000           0.453350           0.000000           0.000000           0.000000           0.000000           0.000000           5.788836           0.000000                   4.758565                    0.019361               0.170628             0.675342        0.000000        0.000000        0.000000        0.000000        2.201708        0.000000          0.129136            0.000000            0.000000            1.000000            0.000000                   1.000000          3.400000  
       2.8         3.6    110      160        1.6       0.972729        1.542152      116.132734         0.000000         0.000000         0.000000         0.000000         0.083979         0.000000         0.000000         0.000000         0.000000          0.000000          8.562645          0.000000          0.000000          0.000000          0.000000          0.000000          5.449409          0.000000          0.000000          0.000000          0.000000          0.000000          7.617294          0.000000          0.000000          0.000000          0.000000          0.000000          1.310086          0.000000         13.833878          0.000000          0.000000          0.000000          0.000000          3.516984          0.000000          0.000000          0.000000          0.000000          0.000000          1.036551          0.000000          0.000000          0.000000          0.000000          0.000000          8.031381          0.000000           0.000000           0.000000           0.000000           0.000000           2.455359           0.000000           0.000000           0.000000           0.000000           0.000000           0.020854           0.000000           0.000000           0.000000           0.000000           0.000000           0.219333           0.000000           0.000000           0.000000           0.000000           0.000000           8.485403           0.000000                   2.799676                    0.022905               0.239002             0.208355        0.000000        0.000000        0.000000        0.000000        3.849258        0.000000          0.294467            0.000000            0.000000            1.000000            0.000000                   1.000000          3.400000  
       2.8         3.6    160      210        1.6       0.978604        3.916927        5.567563         0.000000         0.000000         0.000000         0.000000         0.004339         0.000000         0.000000         0.000000         0.000000          0.000000         10.272052          0.000000          0.000000          0.000000          0.000000          0.000000          8.151987          0.000000          0.000000          0.000000          0.000000          0.000000         11.916448          0.000000          0.000000          0.000000          0.000000          0.000000          3.945204          0.000000         22.368111          0.000000          0.000000          0.000000          0.000000          4.530935          0.000000          0.000000          0.000000          0.000000          0.000000          1.653241          0.000000          0.000000          0.000000          0.000000          0.000000         13.031608          0.000000           0.000000           0.000000           0.000000           0.000000           5.148155           0.000000           0.000000           0.000000           0.000000           0.000000           0.433048           0.000000           0.000000           0.000000           0.000000           0.000000           0.026903           0.000000           0.000000           0.000000           0.000000           0.000000          15.596182           0.000000                   3.290441                    0.231829               1.031949             0.507279        0.000000        0.000000        0.000000        0.000000        6.072299        0.000000          0.390152            0.000000            0.000000            1.000000            0.000000                   1.000000          3.400000  
       2.8         3.6    210      260        1.6       0.982839        8.182424        0.288663         0.000000         0.000000         0.000000         0.000000         0.000204         0.000000         0.000000         0.000000         0.000000          0.000000          8.648602          0.000000          0.000000          0.000000          0.000000          0.000000          7.297813          0.000000          0.000000          0.000000          0.000000          0.000000         16.735792          0.000000          0.000000          0.000000          0.000000          0.000000          4.700730          0.000000         24.765946          0.000000          0.000000          0.000000          0.000000          3.568628          0.000000          0.000000          0.000000          0.000000          0.000000          0.871557          0.000000          0.000000          0.000000          0.000000          0.000000         14.456634          0.000000           0.000000           0.000000           0.000000           0.000000           8.081328           0.000000           0.000000           0.000000           0.000000           0.000000           0.654675           0.000000           0.000000           0.000000           0.000000           0.000000           0.001034           0.000000           0.000000           0.000000           0.000000           0.000000          17.676474           0.000000                   3.588437                    0.254417               1.132364             0.059851        0.000000        0.000000        0.000000        0.000000       12.669841        0.000000          0.338684            0.000000            0.000000            1.000000            0.000000                   1.000000          3.400000  
       2.8         3.6    260      310        1.6       0.986125       39.290886        0.009175         0.000000         0.000000         0.000000         0.000000         0.000002         0.000000         0.000000         0.000000         0.000000          0.000000         26.067186          0.000000          0.000000          0.000000          0.000000          0.000000         20.257607          0.000000          0.000000          0.000000          0.000000          0.000000         41.362390          0.000000          0.000000          0.000000          0.000000          0.000000         21.920758          0.000000         50.992025          0.000000          0.000000          0.000000          0.000000         12.074231          0.000000          0.000000          0.000000          0.000000          0.000000          3.118923          0.000000          0.000000          0.000000          0.000000          0.000000         38.396706          0.000000           0.000000           0.000000           0.000000           0.000000          27.860497           0.000000           0.000000           0.000000           0.000000           0.000000           3.411816           0.000000           0.000000           0.000000           0.000000           0.000000           0.000007           0.000000           0.000000           0.000000           0.000000           0.000000          40.896587           0.000000                   8.331736                    0.277016               0.676674             0.113713        0.000000        0.000000        0.000000        0.000000        5.569828        0.000000          1.578854            0.000000            0.000000            1.000000            0.000000                   1.000000          3.400000  
                                                        
       3.6         4.4     20       30        1.6       0.904657        1.043771   818807.698000         0.000000         0.000000         0.000000         0.000000         0.000000        11.707116         0.000000         0.000000         0.000000          0.000000          0.000000          8.821636          0.000000          0.000000          0.000000          0.000000          0.000000         11.473859          0.000000          0.000000          0.000000          0.000000          0.000000          3.432901          0.000000          0.000000          0.000000          0.000000          0.000000          4.680540         68.414433          0.000000          0.000000          0.000000          0.000000          0.000000          2.306713          0.000000          0.000000          0.000000          0.000000          0.000000          4.883176          0.000000          0.000000          0.000000          0.000000          0.000000          5.185014           0.000000           0.000000           0.000000           0.000000           0.000000           0.001077           0.000000           0.000000           0.000000           0.000000           0.000000           0.018727           0.000000           0.000000           0.000000           0.000000           0.000000           3.193686           0.000000           0.000000           0.000000           0.000000           0.000000           0.003145                   5.981359                    0.015213               0.077891             0.293207        0.000000        0.000000        0.000000        0.000000        0.000000       15.241256          0.960246            0.000000            0.000000            0.000000            2.000000                   1.000000          3.400000  
       3.6         4.4     30       45        1.6       0.909658        1.134388    86397.549685         0.000000         0.000000         0.000000         0.000000         0.000000         5.219036         0.000000         0.000000         0.000000          0.000000          0.000000         13.428450          0.000000          0.000000          0.000000          0.000000          0.000000          7.898897          0.000000          0.000000          0.000000          0.000000          0.000000          2.158591          0.000000          0.000000          0.000000          0.000000          0.000000          2.605243         82.662534          0.000000          0.000000          0.000000          0.000000          0.000000          2.935026          0.000000          0.000000          0.000000          0.000000          0.000000          3.546662          0.000000          0.000000          0.000000          0.000000          0.000000          5.361704           0.000000           0.000000           0.000000           0.000000           0.000000           0.035421           0.000000           0.000000           0.000000           0.000000           0.000000           0.050950           0.000000           0.000000           0.000000           0.000000           0.000000           3.597310           0.000000           0.000000           0.000000           0.000000           0.000000           0.125390                  10.439209                    0.011578               0.077673             0.658247        0.000000        0.000000        0.000000        0.000000        0.000000        4.390751          0.522614            0.000000            0.000000            0.000000            1.000000                   1.000000          3.400000  
       3.6         4.4     45       60        1.6       0.913417        1.953916     8825.123023         0.000000         0.000000         0.000000         0.000000         0.000000         2.575118         0.000000         0.000000         0.000000          0.000000          0.000000         10.189571          0.000000          0.000000          0.000000          0.000000          0.000000          8.381699          0.000000          0.000000          0.000000          0.000000          0.000000          1.869462          0.000000          0.000000          0.000000          0.000000          0.000000          2.596298         59.584195          0.000000          0.000000          0.000000          0.000000          0.000000          4.170203          0.000000          0.000000          0.000000          0.000000          0.000000          2.719292          0.000000          0.000000          0.000000          0.000000          0.000000          6.304176           0.000000           0.000000           0.000000           0.000000           0.000000           0.259564           0.000000           0.000000           0.000000           0.000000           0.000000           0.395699           0.000000           0.000000           0.000000           0.000000           0.000000           3.420104           0.000000           0.000000           0.000000           0.000000           0.000000           0.735998                   6.395590                    0.007216               0.212799             0.737420        0.000000        0.000000        0.000000        0.000000        0.000000        1.039492          0.433181            0.000000            0.000000            0.000000            1.000000                   1.000000          3.400000  
       3.6         4.4     60       80        1.6       0.916397        2.784052      920.079945         0.000000         0.000000         0.000000         0.000000         0.000000         0.915541         0.000000         0.000000         0.000000          0.000000          0.000000         11.167731          0.000000          0.000000          0.000000          0.000000          0.000000          8.935723          0.000000          0.000000          0.000000          0.000000          0.000000          2.987790          0.000000          0.000000          0.000000          0.000000          0.000000          4.970022         41.179661          0.000000          0.000000          0.000000          0.000000          0.000000          6.461270          0.000000          0.000000          0.000000          0.000000          0.000000          3.836744          0.000000          0.000000          0.000000          0.000000          0.000000          8.733584           0.000000           0.000000           0.000000           0.000000           0.000000           1.110908           0.000000           0.000000           0.000000           0.000000           0.000000           0.096395           0.000000           0.000000           0.000000           0.000000           0.000000           1.175301           0.000000           0.000000           0.000000           0.000000           0.000000           4.972827                   6.399866                    0.023754               0.050339             1.767832        0.000000        0.000000        0.000000        0.000000        0.000000        2.077286          0.429516            0.000000            0.000000            0.000000            1.000000                   1.000000          3.400000  
       3.6         4.4     80      110        1.6       0.919355        3.939978       53.812702         0.000000         0.000000         0.000000         0.000000         0.000000         0.632625         0.000000         0.000000         0.000000          0.000000          0.000000         13.421358          0.000000          0.000000          0.000000          0.000000          0.000000          9.937188          0.000000          0.000000          0.000000          0.000000          0.000000          2.172564          0.000000          0.000000          0.000000          0.000000          0.000000          2.982073         30.903588          0.000000          0.000000          0.000000          0.000000          0.000000          7.724699          0.000000          0.000000          0.000000          0.000000          0.000000          3.424321          0.000000          0.000000          0.000000          0.000000          0.000000         11.562590           0.000000           0.000000           0.000000           0.000000           0.000000           3.932006           0.000000           0.000000           0.000000           0.000000           0.000000           1.633532           0.000000           0.000000           0.000000           0.000000           0.000000           0.591162           0.000000           0.000000           0.000000           0.000000           0.000000          10.843858                   7.688062                    0.018837               1.037869             0.190724        0.000000        0.000000        0.000000        0.000000        0.000000        6.715796          0.653391            0.000000            0.000000            0.000000            1.000000                   1.000000          3.400000  
       3.6         4.4    110      160        1.6       0.922534       15.684691        0.542165         0.000000         0.000000         0.000000         0.000000         0.000000         0.083342         0.000000         0.000000         0.000000          0.000000          0.000000         16.765933          0.000000          0.000000          0.000000          0.000000          0.000000         13.272850          0.000000          0.000000          0.000000          0.000000          0.000000         30.443660          0.000000          0.000000          0.000000          0.000000          0.000000          6.926826         29.897312          0.000000          0.000000          0.000000          0.000000          0.000000          9.104245          0.000000          0.000000          0.000000          0.000000          0.000000          5.766724          0.000000          0.000000          0.000000          0.000000          0.000000         15.947952           0.000000           0.000000           0.000000           0.000000           0.000000           8.796682           0.000000           0.000000           0.000000           0.000000           0.000000           0.022227           0.000000           0.000000           0.000000           0.000000           0.000000           0.338998           0.000000           0.000000           0.000000           0.000000           0.000000          16.945292                   9.485914                    0.029124               1.317254             0.030671        0.000000        0.000000        0.000000        0.000000        0.000000        6.071638          0.503681            0.000000            0.000000            0.000000            1.000000                   1.000000          3.400000  
}}


Subsets {
    ymin
}

ErrorSet		 "ATLAS-2010"   # errors are labelled as "<ErrorSet>_<Name>", and are correlated with other of the same name of other datasets 
ErrorUnit		  Percent         # Are errors given as: "Absolute", "Relative", "Percent"

# stat JES1_RelSys JES2_RelSys JES3_RelSys JES4_RelSys JES5_RelSys JES6_RelSys JES7_RelSys JES8_RelSys JES9_RelSys JES10_RelSys JES11_RelSys JES12_RelSys JES13_RelSys UnfClosureRelSys MatchingRelSys JERRelSys YResoRelSys RecoEffRelSys atlas_lumi2010 JESPileUp_RelSys_uncorr TriggerEffRelSys_uncorr CleaningEffRelSys_uncorr

Errors {{
  ErrorName                   Column              Correlation      Nature
"Stat"                          "stat"                     0           P
"atlas_lumi2010"           "atlas_lumi2010"                1           M                    
"JES1_RelSys_1"            "JES1_RelSys_1"                 1           M                                   
"JES1_RelSys_2"            "JES1_RelSys_2"                 1           M                           
"JES1_RelSys_3"            "JES1_RelSys_3"                 1           M                 
"JES1_RelSys_4"            "JES1_RelSys_4"                 1           M                 
"JES1_RelSys_5"            "JES1_RelSys_5"                 1           M                 
"JES1_RelSys_6"            "JES1_RelSys_6"                 1           M                 
"JES2_RelSys_7"            "JES2_RelSys_7"                 1           M                 
"JES2_RelSys_8"            "JES2_RelSys_8"                 1           M                 
"JES2_RelSys_9"            "JES2_RelSys_9"                 1           M                 
"JES2_RelSys_10"           "JES2_RelSys_10"                1           M                    
"JES2_RelSys_11"           "JES2_RelSys_11"                1           M                    
"JES2_RelSys_12"           "JES2_RelSys_12"                1           M                    
"JES3_RelSys_13"           "JES3_RelSys_13"                1           M                    
"JES3_RelSys_14"           "JES3_RelSys_14"                1           M                    
"JES3_RelSys_15"           "JES3_RelSys_15"                1           M                    
"JES3_RelSys_16"           "JES3_RelSys_16"                1           M                    
"JES3_RelSys_17"           "JES3_RelSys_17"                1           M                    
"JES3_RelSys_18"           "JES3_RelSys_18"                1           M                    
"JES4_RelSys_19"           "JES4_RelSys_19"                1           M                    
"JES4_RelSys_20"           "JES4_RelSys_20"                1           M                    
"JES4_RelSys_21"           "JES4_RelSys_21"                1           M                    
"JES4_RelSys_22"           "JES4_RelSys_22"                1           M                    
"JES4_RelSys_23"           "JES4_RelSys_23"                1           M                    
"JES4_RelSys_24"           "JES4_RelSys_24"                1           M                    
"JES5_RelSys_25"           "JES5_RelSys_25"                1           M                    
"JES5_RelSys_26"           "JES5_RelSys_26"                1           M                    
"JES5_RelSys_27"           "JES5_RelSys_27"                1           M                    
"JES5_RelSys_28"           "JES5_RelSys_28"                1           M                    
"JES5_RelSys_29"           "JES5_RelSys_29"                1           M                    
"JES5_RelSys_30"           "JES5_RelSys_30"                1           M                    
"JES6_RelSys_31"           "JES6_RelSys_31"                1           M                    
"JES7_RelSys_32"           "JES7_RelSys_32"                1           M                    
"JES7_RelSys_33"           "JES7_RelSys_33"                1           M                    
"JES7_RelSys_34"           "JES7_RelSys_34"                1           M                    
"JES7_RelSys_35"           "JES7_RelSys_35"                1           M                    
"JES7_RelSys_36"           "JES7_RelSys_36"                1           M                    
"JES7_RelSys_37"           "JES7_RelSys_37"                1           M                    
"JES8_RelSys_38"           "JES8_RelSys_38"                1           M                    
"JES8_RelSys_39"           "JES8_RelSys_39"                1           M                    
"JES8_RelSys_40"           "JES8_RelSys_40"                1           M                    
"JES8_RelSys_41"           "JES8_RelSys_41"                1           M                    
"JES8_RelSys_42"           "JES8_RelSys_42"                1           M                    
"JES8_RelSys_43"           "JES8_RelSys_43"                1           M                    
"JES9_RelSys_44"           "JES9_RelSys_44"                1           M                    
"JES9_RelSys_45"           "JES9_RelSys_45"                1           M                    
"JES9_RelSys_46"           "JES9_RelSys_46"                1           M                    
